workerid,age,gender,race,region,regionComments,verification_1,verification_2,stimulus1,stimulus2,speaker,sentence,intonation,context_condition,answer,certainty,comment
AR5E0ZVWKJA95,age=1,gend=2,eth=3,Southeast,,Hand in the assignment by noon.,id,judy-assignment-hlevel,judy-assignment-lfall,judy,assignment,lfall,LFALL,response=lfall,response=5,
AR5E0ZVWKJA95,age=1,gend=2,eth=3,Southeast,,Remember to feed the cats.,id,bonnie-cats-hlevel,bonnie-cats-lfall,bonnie,cats,lfall,HLEVEL,response=lfall,response=5,
AR5E0ZVWKJA95,age=1,gend=2,eth=3,Southeast,,Get well soon!,id,kate-well-hlevel,kate-well-lfall,kate,well,lfall,LFALL,response=hlevel,response=5,
AR5E0ZVWKJA95,age=1,gend=2,eth=3,Southeast,,Good luck with the test.,id,alex-test-hlevel,alex-test-lfall,alex,test,lfall,HLEVEL,response=hlevel,response=5,
AR5E0ZVWKJA95,age=1,gend=2,eth=3,Southeast,,Don't forget your lunch box.,id,alex-lunchbox-hlevel,alex-lunchbox-hfall,alex,lunchbox,hfall,LFALL,response=hlevel,response=5,
AR5E0ZVWKJA95,age=1,gend=2,eth=3,Southeast,,Have fun at the party.,id,alex-party-hlevel,alex-party-hfall,alex,party,hfall,HLEVEL,response=hlevel,response=5,
A19R04IXWA4ZLX,age=2,gend=2,eth=3,Pittsburgh Pa,,don't forget your lunchbox,id,alex-lunchbox-hlevel,alex-lunchbox-hfall,alex,lunchbox,hfall,LFALL,response=hlevel,response=4,
A19R04IXWA4ZLX,age=2,gend=2,eth=3,Pittsburgh Pa,,do you have questions about your test results.,yes I am leaving for Cancun in a week.,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A19R04IXWA4ZLX,age=2,gend=2,eth=3,Pittsburgh Pa,,remember to feed the cats.,id,bonnie-cats-hlevel,bonnie-cats-lfall,bonnie,cats,lfall,HLEVEL,response=lfall,response=4,
A19R04IXWA4ZLX,age=2,gend=2,eth=3,Pittsburgh Pa,,get well soon,id,kate-well-hlevel,kate-well-lfall,kate,well,lfall,LFALL,response=lfall,response=4,
A19R04IXWA4ZLX,age=2,gend=2,eth=3,Pittsburgh Pa,,hand in the assignment by noon,id,judy-assignment-hlevel,judy-assignment-lfall,judy,assignment,lfall,LFALL,response=lfall,response=5,
A19R04IXWA4ZLX,age=2,gend=2,eth=3,Pittsburgh Pa,,have fun at the party,id,alex-party-hlevel,alex-party-hfall,alex,party,hfall,HLEVEL,response=hlevel,response=5,
A19R04IXWA4ZLX,age=2,gend=2,eth=3,Pittsburgh Pa,,good luck with the test,id,alex-test-hlevel,alex-test-lfall,alex,test,lfall,HLEVEL,response=hlevel,response=4,id
A19R04IXWA4ZLX,age=2,gend=2,eth=3,Pittsburgh Pa,,ah please don't have broken another glass,ah ok go out and play,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A6ORRFI3XOACA,age=1,gend=1,eth=1,Texas,no,Hand in the assignment by noon.,id,judy-assignment-hlevel,judy-assignment-lfall,judy,assignment,lfall,LFALL,response=lfall,response=4,
A6ORRFI3XOACA,age=1,gend=1,eth=1,Texas,no,Do you have any questions about your test results?,Yes I am leaving for Cancun in a week.,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A6ORRFI3XOACA,age=1,gend=1,eth=1,Texas,no,Get well soon.,id,kate-well-hlevel,kate-well-lfall,kate,well,lfall,LFALL,response=hlevel,response=4,
A6ORRFI3XOACA,age=1,gend=1,eth=1,Texas,no,Have fun at the party.,id,alex-party-hlevel,alex-party-hfall,alex,party,hfall,HLEVEL,response=lfall,response=5,
A6ORRFI3XOACA,age=1,gend=1,eth=1,Texas,no,Okay. Go out and pay.,Please don't have broken another glass.,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A6ORRFI3XOACA,age=1,gend=1,eth=1,Texas,no,Don't forget your lunchbox.,id,alex-lunchbox-hlevel,alex-lunchbox-hfall,alex,lunchbox,hfall,LFALL,response=lfall,response=4,
A6ORRFI3XOACA,age=1,gend=1,eth=1,Texas,no,Remember to feed the cats.,id,bonnie-cats-hlevel,bonnie-cats-lfall,bonnie,cats,lfall,HLEVEL,response=hlevel,response=4,
A6ORRFI3XOACA,age=1,gend=1,eth=1,Texas,no,Good luck with the test.,id,alex-test-hlevel,alex-test-lfall,alex,test,lfall,HLEVEL,response=hlevel,response=4,
A3BBGFC0RG39HK,age=1,gend=2,eth=2,New Jersey,Great study!,Hand in the assignment by noon.,id,judy-assignment-hlevel,judy-assignment-lfall,judy,assignment,lfall,LFALL,response=hlevel,response=5,
A3BBGFC0RG39HK,age=1,gend=2,eth=2,New Jersey,Great study!,Remember to feed the cats.,id,bonnie-cats-hlevel,bonnie-cats-lfall,bonnie,cats,lfall,HLEVEL,response=hlevel,response=4,
A3BBGFC0RG39HK,age=1,gend=2,eth=2,New Jersey,Great study!,Good luck with the test!,id,alex-test-hlevel,alex-test-lfall,alex,test,lfall,HLEVEL,response=hlevel,response=5,
A3BBGFC0RG39HK,age=1,gend=2,eth=2,New Jersey,Great study!,Don't forget your lunch box.,id,alex-lunchbox-hlevel,alex-lunchbox-hfall,alex,lunchbox,hfall,LFALL,response=hlevel,response=5,
A3BBGFC0RG39HK,age=1,gend=2,eth=2,New Jersey,Great study!,Ughh please don't have broke in another class.,(sighs) Okay go out and play.,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A3BBGFC0RG39HK,age=1,gend=2,eth=2,New Jersey,Great study!,Have fun at the party.,id,alex-party-hlevel,alex-party-hfall,alex,party,hfall,HLEVEL,response=lfall,response=4,
A3BBGFC0RG39HK,age=1,gend=2,eth=2,New Jersey,Great study!,Get well soon!,id,kate-well-hlevel,kate-well-lfall,kate,well,lfall,LFALL,response=hlevel,response=5,
A3BBGFC0RG39HK,age=1,gend=2,eth=2,New Jersey,Great study!,Yes I'm leaving for Cancun in a week.,Do you have questions about your test results?,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A3862RIFFUV141,age=3,gend=2,eth=3,Midwest,nope,Good luck with the test.,Good luck with the test.,alex-test-hlevel,alex-test-lfall,alex,test,lfall,HLEVEL,response=hlevel,response=2,
A3862RIFFUV141,age=3,gend=2,eth=3,Midwest,nope,Have fun at the party.,Have fun at the party.,alex-party-hlevel,alex-party-hfall,alex,party,hfall,HLEVEL,response=hlevel,response=5,
A3862RIFFUV141,age=3,gend=2,eth=3,Midwest,nope,Don't forget your lunch box.,id,alex-lunchbox-hlevel,alex-lunchbox-hfall,alex,lunchbox,hfall,LFALL,response=hlevel,response=3,
A3862RIFFUV141,age=3,gend=2,eth=3,Midwest,nope,Hand in the assignment by noon.,id,judy-assignment-hlevel,judy-assignment-lfall,judy,assignment,lfall,LFALL,response=lfall,response=4,
A3862RIFFUV141,age=3,gend=2,eth=3,Midwest,nope,Yes I am leaving for Canc̼n in a week.,Do you have questions about your test results?,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A3862RIFFUV141,age=3,gend=2,eth=3,Midwest,nope,Get well soon.,id,kate-well-hlevel,kate-well-lfall,kate,well,lfall,LFALL,response=hlevel,response=5,
A3862RIFFUV141,age=3,gend=2,eth=3,Midwest,nope,(sigh) Okay go out and play.,Ahhh please don't have broken another glass.,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A3862RIFFUV141,age=3,gend=2,eth=3,Midwest,nope,Remember to feed the cats.,id,bonnie-cats-hlevel,bonnie-cats-lfall,bonnie,cats,lfall,HLEVEL,response=hlevel,response=4,
A13KIF9S5YC8F0,age=1,gend=1,eth=3,new york,no,okay go out and play ,ugh please dont have broken another glass,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A13KIF9S5YC8F0,age=1,gend=1,eth=3,new york,no,get well soon ,id,kate-well-hlevel,kate-well-lfall,kate,well,lfall,HLEVEL,response=hlevel,response=4,
A13KIF9S5YC8F0,age=1,gend=1,eth=3,new york,no,have the fun at the party ,id,alex-party-hlevel,alex-party-hfall,alex,party,hfall,HFALL,response=lfall,response=3,
A13KIF9S5YC8F0,age=1,gend=1,eth=3,new york,no,dont forget your lunchbox,id,alex-lunchbox-hlevel,alex-lunchbox-hfall,alex,lunchbox,hfall,HLEVEL,response=hlevel,response=3,
A13KIF9S5YC8F0,age=1,gend=1,eth=3,new york,no,remember to feed the cats ,id,bonnie-cats-hlevel,bonnie-cats-lfall,bonnie,cats,lfall,LFALL,response=lfall,response=4,
A13KIF9S5YC8F0,age=1,gend=1,eth=3,new york,no,yes i leave for cancun in a week,do you have questions about your test results? ,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A13KIF9S5YC8F0,age=1,gend=1,eth=3,new york,no,take a cookie ,id,kate-cookie-hlevel,kate-cookie-hfall,kate,cookie,hfall,HFALL,response=lfall,response=4,
A13KIF9S5YC8F0,age=1,gend=1,eth=3,new york,no,have a nice trip ,id,kevin-trip-hlevel,kevin-trip-hfall,kevin,trip,hfall,HLEVEL,response=hlevel,response=4,
ASTDBTVY3WP1K,age=3,gend=1,eth=3,Pennsylvania,,Please don't have broken another glass,Ok go out and play,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
ASTDBTVY3WP1K,age=3,gend=1,eth=3,Pennsylvania,,Good luck with the test,Good luck with the test,alex-test-hlevel,alex-test-lfall,alex,test,lfall,HLEVEL,response=lfall,response=2,the intonation on 2 sounded better
ASTDBTVY3WP1K,age=3,gend=1,eth=3,Pennsylvania,,Get well soon,Get well soon,kate-well-hlevel,kate-well-lfall,kate,well,lfall,LFALL,response=lfall,response=5,
ASTDBTVY3WP1K,age=3,gend=1,eth=3,Pennsylvania,,Remember to feed the cats.,Remember to feed the cats!,bonnie-cats-hlevel,bonnie-cats-lfall,bonnie,cats,lfall,HLEVEL,response=hlevel,response=4,
ASTDBTVY3WP1K,age=3,gend=1,eth=3,Pennsylvania,,Hand in the assignment by noon,id,judy-assignment-hlevel,judy-assignment-lfall,judy,assignment,lfall,LFALL,response=lfall,response=2,
ASTDBTVY3WP1K,age=3,gend=1,eth=3,Pennsylvania,,Don't forget your lunchbox,id,alex-lunchbox-hlevel,alex-lunchbox-hfall,alex,lunchbox,hfall,LFALL,response=hlevel,response=5,
ASTDBTVY3WP1K,age=3,gend=1,eth=3,Pennsylvania,,Yes I am leaving for Cancun in a week!,Do you have questions about your test results?,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
ASTDBTVY3WP1K,age=3,gend=1,eth=3,Pennsylvania,,Have fun at the party.,id,alex-party-hlevel,alex-party-hfall,alex,party,hfall,HLEVEL,response=lfall,response=4,
A23437BMZ5T1FH,age=2,gend=2,eth=3,California,No comments.,Take a cookie.,Take a cooking,kate-cookie-hlevel,kate-cookie-hfall,kate,cookie,hfall,HFALL,response=hlevel,response=5,
A23437BMZ5T1FH,age=2,gend=2,eth=3,California,No comments.,Get well soon,Get wall soon,kate-well-hlevel,kate-well-lfall,kate,well,lfall,HLEVEL,response=hlevel,response=5,
A23437BMZ5T1FH,age=2,gend=2,eth=3,California,No comments.,Don't forget your lunch box,Don't forget your lunch box,alex-lunchbox-hlevel,alex-lunchbox-hfall,alex,lunchbox,hfall,HLEVEL,response=lfall,response=4,Very similar
A23437BMZ5T1FH,age=2,gend=2,eth=3,California,No comments.,Have fun at the party,Have fun at the party,alex-party-hlevel,alex-party-hfall,alex,party,hfall,HFALL,response=hlevel,response=3,Very similar
A23437BMZ5T1FH,age=2,gend=2,eth=3,California,No comments.,Ok go out and play,Oh please don't have broken another class,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A23437BMZ5T1FH,age=2,gend=2,eth=3,California,No comments.,Do you have questions about your test results?,Yes I am leaving for cancon in a week.,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=hlevel,response=5,
A23437BMZ5T1FH,age=2,gend=2,eth=3,California,No comments.,Remember the feed the cat.,id,bonnie-cats-hlevel,bonnie-cats-lfall,bonnie,cats,lfall,LFALL,response=lfall,response=5,
A23437BMZ5T1FH,age=2,gend=2,eth=3,California,No comments.,Have a nice trip.,Have a nice trip.,kevin-trip-hlevel,kevin-trip-hfall,kevin,trip,hfall,HLEVEL,response=hlevel,response=4,
A2O4RICIH4QZU9,age=1,gend=1,eth=4,CA,,Enjoy the movie.,id,kate-movie-hlevel,kate-movie-lfall,kate,movie,lfall,HLEVEL,response=hlevel,response=5,
A2O4RICIH4QZU9,age=1,gend=1,eth=4,CA,,Remember to feed the cats.,id,alex-cats-hlevel,alex-cats-lfall,alex,cats,lfall,LFALL,response=lfall,response=3,
A2O4RICIH4QZU9,age=1,gend=1,eth=4,CA,,Avoid the highway.,id,kevin-highway-hlevel,kevin-highway-lfall,kevin,highway,lfall,LFALL,response=lfall,response=2,
A2O4RICIH4QZU9,age=1,gend=1,eth=4,CA,,Have fun at the party.,id,kate-party-hlevel,kate-party-lfall,kate,party,lfall,HFALL,response=hlevel,response=2,
A2O4RICIH4QZU9,age=1,gend=1,eth=4,CA,,Get well soon.,id,alex-well-hlevel,alex-well-lfall,alex,well,lfall,HLEVEL,response=hlevel,response=3,
A2O4RICIH4QZU9,age=1,gend=1,eth=4,CA,,Ugh please don't have broken another glass.,Ok go out and play.,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A2O4RICIH4QZU9,age=1,gend=1,eth=4,CA,,Yes I'm leaving for Cancun in a week.,Do you have questions about your test results?,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A2O4RICIH4QZU9,age=1,gend=1,eth=4,CA,,Don't forget your lunchbox.,id,kate-lunchbox-hlevel,kate-lunchbox-hfall,kate,lunchbox,hfall,HLEVEL,response=hlevel,response=5,
A1ENE99INLYD1G,age=3,gend=2,eth=2,Virginia,,Have fun at the party,id,kate-party-hlevel,kate-party-lfall,kate,party,lfall,HLEVEL,response=hlevel,response=4,
A1ENE99INLYD1G,age=3,gend=2,eth=2,Virginia,,Remember to feed the cats,id,alex-cats-hlevel,alex-cats-lfall,alex,cats,lfall,HLEVEL,response=lfall,response=3,
A1ENE99INLYD1G,age=3,gend=2,eth=2,Virginia,,Don't forget your lunchbox,id,kate-lunchbox-hlevel,kate-lunchbox-hfall,kate,lunchbox,hfall,LFALL,response=hlevel,response=4,
A1ENE99INLYD1G,age=3,gend=2,eth=2,Virginia,,Ok go out and play,Please don't have broken another glass,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=3,
A1ENE99INLYD1G,age=3,gend=2,eth=2,Virginia,,Take these pills for a week,id,alex-pills-hlevel,alex-pills-lfall,alex,pills,lfall,LFALL,response=lfall,response=4,
A1ENE99INLYD1G,age=3,gend=2,eth=2,Virginia,,Get well soon,id,alex-well-hlevel,alex-well-lfall,alex,well,lfall,LFALL,response=hlevel,response=4,
A1ENE99INLYD1G,age=3,gend=2,eth=2,Virginia,,Do you have questions about your test results,Yes I am leaving for Cancun in a week,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A1ENE99INLYD1G,age=3,gend=2,eth=2,Virginia,,Enjoy your dinner,id,bonnie-dinner-hlevel,bonnie-dinner-lfall,bonnie,dinner,lfall,HLEVEL,response=hlevel,response=4,
AYQH26R4KXW2K,age=2,gend=1,eth=3,Connecticut,,Have a nice trip,id,kevin-trip-hlevel,kevin-trip-hfall,kevin,trip,hfall,HLEVEL,response=hlevel,response=5,
AYQH26R4KXW2K,age=2,gend=1,eth=3,Connecticut,,ugh please don't have broken another glass,ugh okay go out and play,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
AYQH26R4KXW2K,age=2,gend=1,eth=3,Connecticut,,Don't forget your lunch box,id,alex-lunchbox-hlevel,alex-lunchbox-hfall,alex,lunchbox,hfall,HLEVEL,response=hlevel,response=4,
AYQH26R4KXW2K,age=2,gend=1,eth=3,Connecticut,,take a cookie,id,kate-cookie-hlevel,kate-cookie-hfall,kate,cookie,hfall,HFALL,response=lfall,response=5,
AYQH26R4KXW2K,age=2,gend=1,eth=3,Connecticut,,do you have questions about your test results?,yes I'm leaving for Cancun in a week,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
AYQH26R4KXW2K,age=2,gend=1,eth=3,Connecticut,,Have fun at the party,id,alex-party-hlevel,alex-party-hfall,alex,party,hfall,HFALL,response=hlevel,response=5,
AYQH26R4KXW2K,age=2,gend=1,eth=3,Connecticut,,Remember to feel the cats,id,bonnie-cats-hlevel,bonnie-cats-lfall,bonnie,cats,lfall,LFALL,response=lfall,response=4,
AYQH26R4KXW2K,age=2,gend=1,eth=3,Connecticut,,get well soon,id,kate-well-hlevel,kate-well-lfall,kate,well,lfall,HLEVEL,response=hlevel,response=4,
A1P8WL2QGA7WHE,age=3,gend=2,eth=3,midwest,low pay,don't forget your lunchbox,id,kate-lunchbox-hlevel,kate-lunchbox-hfall,kate,lunchbox,hfall,LFALL,response=hlevel,response=5,
A1P8WL2QGA7WHE,age=3,gend=2,eth=3,midwest,low pay,ok go out and play,please don't have broken another glass,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A1P8WL2QGA7WHE,age=3,gend=2,eth=3,midwest,low pay,take these pills for a week,id,alex-pills-hlevel,alex-pills-lfall,alex,pills,lfall,LFALL,response=hlevel,response=4,
A1P8WL2QGA7WHE,age=3,gend=2,eth=3,midwest,low pay,do you have questions about your test results?,yes I leave for cancoon in a week.,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A1P8WL2QGA7WHE,age=3,gend=2,eth=3,midwest,low pay,remember to feed the cats,id,alex-cats-hlevel,alex-cats-lfall,alex,cats,lfall,HLEVEL,response=hlevel,response=4,
A1P8WL2QGA7WHE,age=3,gend=2,eth=3,midwest,low pay,get well soon,id,alex-well-hlevel,alex-well-lfall,alex,well,lfall,LFALL,response=lfall,response=4,
A1P8WL2QGA7WHE,age=3,gend=2,eth=3,midwest,low pay,enjoy your dinner,id,bonnie-dinner-hlevel,bonnie-dinner-lfall,bonnie,dinner,lfall,HLEVEL,response=hlevel,response=5,
A1P8WL2QGA7WHE,age=3,gend=2,eth=3,midwest,low pay,have fun at the party,id,kate-party-hlevel,kate-party-lfall,kate,party,lfall,HLEVEL,response=hlevel,response=5,
A1I9ZBV75AVWUS,age=2,gend=2,eth=3,Portland OR USA,This was fun and interesting thank you!,Yes I am leaving for Cancun in a week.,Do you have questions about your test results?,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A1I9ZBV75AVWUS,age=2,gend=2,eth=3,Portland OR USA,This was fun and interesting thank you!,Don't forget your lunch box.,Don't forget your lunch box.,alex-lunchbox-hlevel,alex-lunchbox-hfall,alex,lunchbox,hfall,HLEVEL,response=hlevel,response=5,
A1I9ZBV75AVWUS,age=2,gend=2,eth=3,Portland OR USA,This was fun and interesting thank you!,Have a nice trip.,id,kevin-trip-hlevel,kevin-trip-hfall,kevin,trip,hfall,HLEVEL,response=hlevel,response=5,
A1I9ZBV75AVWUS,age=2,gend=2,eth=3,Portland OR USA,This was fun and interesting thank you!,Get well soon,id,kate-well-hlevel,kate-well-lfall,kate,well,lfall,HLEVEL,response=lfall,response=4,
A1I9ZBV75AVWUS,age=2,gend=2,eth=3,Portland OR USA,This was fun and interesting thank you!,Take a cookie,id,kate-cookie-hlevel,kate-cookie-hfall,kate,cookie,hfall,HFALL,response=lfall,response=4,
A1I9ZBV75AVWUS,age=2,gend=2,eth=3,Portland OR USA,This was fun and interesting thank you!,Have fun at the party.,id,alex-party-hlevel,alex-party-hfall,alex,party,hfall,HFALL,response=lfall,response=4,
A1I9ZBV75AVWUS,age=2,gend=2,eth=3,Portland OR USA,This was fun and interesting thank you!,Please don't have broken another glass.,Okay go out and play.,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A1I9ZBV75AVWUS,age=2,gend=2,eth=3,Portland OR USA,This was fun and interesting thank you!,Remember to feed the cats,id,bonnie-cats-hlevel,bonnie-cats-lfall,bonnie,cats,lfall,LFALL,response=lfall,response=5,I feel like I'm more certain about this one because it's a specific and important instruction. The upward inflection in the second one makes it seem less serious whereas the first one sounds more like a direct order/instruction that should be taken more seriously.
A1KAIOBTXQ77A6,age=1,gend=1,eth=4,Texas,,Take a cookie,id,kate-cookie-hlevel,kate-cookie-hfall,kate,cookie,hfall,HFALL,response=lfall,response=4,
A1KAIOBTXQ77A6,age=1,gend=1,eth=4,Texas,,Uh okay go out and play. ,Uh please don't have broken another glass,judy-filler1,judy-filler2,judy,filler2,,FILLER,response=hlevel,response=5,
A1KAIOBTXQ77A6,age=1,gend=1,eth=4,Texas,,Get well soon.,id,kate-well-hlevel,kate-well-lfall,kate,well,lfall,HLEVEL,response=hlevel,response=5,
A1KAIOBTXQ77A6,age=1,gend=1,eth=4,Texas,,Remember to feed the cats.,id,bonnie-cats-hlevel,bonnie-cats-lfall,bonnie,cats,lfall,LFALL,response=lfall,response=5,
A1KAIOBTXQ77A6,age=1,gend=1,eth=4,Texas,,Have a nice trip,id,kevin-trip-hlevel,kevin-trip-hfall,kevin,trip,hfall,HLEVEL,response=hlevel,response=5,
A1KAIOBTXQ77A6,age=1,gend=1,eth=4,Texas,,Do you have questions about your test results,Yes I am leaving for Cancun in a week.,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A1KAIOBTXQ77A6,age=1,gend=1,eth=4,Texas,,Have fun at the party.,Have fun at the party.,alex-party-hlevel,alex-party-hfall,alex,party,hfall,HFALL,response=lfall,response=4,
A1KAIOBTXQ77A6,age=1,gend=1,eth=4,Texas,,Don't forget your lunch box,Don't forget your lunch box.,alex-lunchbox-hlevel,alex-lunchbox-hfall,alex,lunchbox,hfall,HLEVEL,response=hlevel,response=5,
A3ELT4XRJTCNKL,age=3,gend=2,eth=2,South,Interesting study,Yes I leave for Cancun in a week,Do you have questions about your test results?,tyler-filler1,tyler-filler2,tyler,filler2,,FILLER,response=lfall,response=5,
A3ELT4XRJTCNKL,age=3,gend=2,eth=2,South,Interesting study,Have a nice trip,id,kevin-trip-hlevel,kevin-trip-hfall,kevin,trip,hfall,HLEVEL,response=hlevel,response=5,
A3ELT4XRJTCNKL,age=3,gend=2,eth=2,South,Interesting study,Don't forget your lunch box,id,alex-lunchbox-hlevel,alex-lunchbox-hfall,alex,lunchbox,hfall,HLEVEL,response=hlevel,response=5,
A3ELT4XRJTCNKL,age=3,gend=2,eth=2,South,Interesting study,Get well soon,id,kate-well-hlevel,kate-well-lfall,kate,well,lfall,HLEVEL,response=hlevel,response=5,
A3ELT4XRJTCNKL,age=3,gend=2,eth=2,South,Interesting study,Take a cookie,id,kate-cookie-hlevel,kate-cookie-hfall,kate,cookie,hfall,HFALL,response=hlevel,response=5,
